MONTH,STATUS,STORE,CITY,ZONE MAPPING,REVENUE COHORT,CM COHORT,EBITDA CATEGORY,EBITDA COHORT,ORDER COUNT,CART SALES,DISCOUNT,NET REVENUE,IDEAL FOOD COST,GROSS MARGIN,KITCHEN EBITDA,VARIANCE,EBITDA %,GM %,MONTH_SORT
2023-12-01,Active,Adams LLC,Ahmedabad,South,INR 20 to 30 lacs,More than 30%,EBITDA +ve,0% to 10%,10375,4805006.0,765957.96,4146372.64,1231410.6,2804082.24,1527345.75,26603.85,36.835708765433104,67.62735729415772,2023-12-01
2023-12-01,Active,"Aguilar, Becker and Hernandez",Pune,East,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,7350,2214055.95,401609.99,1848533.16,827268.01,956745.49,-498857.41,14507.84,-26.98666276562764,51.75700986613624,2023-12-01
2023-12-01,Active,Aguirre-Goodman,Ahmedabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,More than 20%,8522,2838238.55,673933.11,2246837.04,773101.14,1344483.76,8219.14,19335.64,0.365809351264745,59.83895298432502,2023-12-01
2023-12-01,Active,"Allen, Torres and Williams",Bangalore,North,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,11455,3441048.88,982979.0,2527454.72,976792.64,1467385.97,143661.28,10461.19,5.684029821115845,58.057853950396385,2023-12-01
2023-12-01,Active,Arroyo-Turner,Pune,South,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,11012,5329062.83,1406389.05,4046109.33,1794209.41,2169503.23,787256.79,10423.31,19.457130932247942,53.61949104820655,2023-12-01
2023-12-01,Active,Ayers Group,Bangalore,East,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,More than 20%,11025,4230546.04,1260806.64,3035201.34,1400861.82,1569773.16,148367.93,21862.15,4.88824013236631,51.71891364544534,2023-12-01
2023-12-01,Active,Bailey Inc,Mumbai,North,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,12421,5218803.5,1490274.2,3800285.2,1723616.73,2021973.93,593259.44,22458.75,15.610918885772044,53.205847024323326,2023-12-01
2023-12-01,Active,"Baker, Baker and Horn",Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,14904,6963466.66,1395447.29,5633702.42,2384590.6,3113041.5,1709729.19,29120.22,30.348233941685542,55.257471338005104,2023-12-01
2023-12-01,Active,"Baker, Fletcher and Richmond",Bangalore,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,11027,4225004.73,918581.58,3413270.16,1498042.66,1830195.75,510770.66,18450.67,14.964261135426792,53.62000850234486,2023-12-01
2023-12-01,Active,Ballard Ltd,Hyderabad,West,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,9490,4556265.6,709908.05,3907578.87,1387653.77,2392538.52,874151.35,14495.63,22.37066426761592,61.22815686123311,2023-12-01
2023-12-01,Active,Ballard-Johnson,Mumbai,East,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,14665,5070279.04,1260669.36,3896820.1,1239605.43,2526473.66,1278822.06,12259.49,32.81706692079524,64.83423907611234,2023-12-01
2023-12-01,Active,Barber-Fields,Mumbai,South,INR 20 to 30 lacs,More than 30%,EBITDA +ve,10% to 20%,10513,5217981.98,1085321.86,4189658.46,1961469.73,2157989.38,656425.45,23876.71,15.667755648034372,51.50752503104991,2023-12-01
2023-12-01,Active,"Barker, Morgan and Hughes",Mumbai,West,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,7219,3508940.05,605808.24,2977792.79,1261574.02,1661967.93,413750.52,10018.48,13.894536966757853,55.81207448621702,2023-12-01
2023-12-01,Active,Barnes PLC,Mumbai,South,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,8032,2694432.8,752827.52,2044745.11,621978.99,1297651.28,-126425.82,19002.49,-6.182962335095155,63.46274035104551,2023-12-01
2023-12-01,Active,"Barron, Ross and Williams",Ahmedabad,East,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,9425,4162814.28,932046.51,3378991.76,1274188.92,1955755.92,686115.63,24306.76,20.305335991704226,57.87986650787216,2023-12-01
2023-12-01,Active,Beck-Huff,Ahmedabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,More than 20%,10960,3584450.46,693725.07,2963876.17,1321258.22,1556845.95,365793.68,11514.04,12.341732886903976,52.52736149229879,2023-12-01
2023-12-01,Active,"Becker, Miller and Anderson",Ahmedabad,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,8056,2478520.6,389808.35,2182987.55,665474.6,1452026.95,-23331.25,20401.25,-1.068776136629822,66.51558548742067,2023-12-01
2023-12-01,Active,Becker-Norris,Ahmedabad,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,10002,4618108.26,933491.06,3768669.04,1596386.36,2107853.99,585995.71,29416.94,15.549142251026637,55.930992284745706,2023-12-01
2023-12-01,Active,Berger Inc,Mumbai,West,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,12660,5719454.12,948682.87,4876996.95,1800175.64,2977523.04,1566578.98,13377.19,32.121795360154984,61.0523867561574,2023-12-01
2023-12-01,Active,"Berry, Allen and Kim",Pune,South,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,8823,3956234.09,1175448.35,2894269.93,1058327.19,1778623.22,535591.63,18943.58,18.505241147289947,61.45325982086266,2023-12-01
2023-12-01,Active,Black LLC,Pune,North,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,7237,2177492.78,414380.52,1878685.94,805299.69,999457.2,-304111.93,16193.54,-16.187481021974328,53.19980198499808,2023-12-01
2023-12-01,Active,"Boyd, Walker and Smith",Bangalore,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,12672,5954076.77,1111405.44,4913171.96,1898609.44,2884336.83,1518791.59,17275.4,30.91264874026514,58.70620555279731,2023-12-01
2023-12-01,Active,Bradley-Davis,Ahmedabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,8611,2754717.91,740016.48,2115783.23,837540.97,1142045.05,-285992.1,24663.0,-13.517079441072987,53.97741289404209,2023-12-01
2023-12-01,Active,"Brown, Davidson and Parrish",Hyderabad,East,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,10% to 20%,13249,5017531.31,1232791.02,3897777.82,1691514.46,2147029.38,685044.41,24830.19,17.575255482366106,55.08342135314423,2023-12-01
2023-12-01,Active,Brown-Watts,Hyderabad,North,INR 30 to 40 lacs,More than 30%,EBITDA +ve,10% to 20%,11069,4702157.56,852232.38,3920980.64,1602669.69,2175646.75,943195.41,15354.74,24.055089698173056,55.48731171495914,2023-12-01
2023-12-01,Active,"Buchanan, Williams and Hines",Ahmedabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,13301,4851258.22,940243.23,3952716.86,1305410.64,2562633.68,1257611.6,29464.9,31.816384642334338,64.83220961088522,2023-12-01
2023-12-01,Active,Bullock-Taylor,Bangalore,South,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,14992,5016977.99,967522.94,4071808.11,1985176.83,1989820.04,664288.58,20372.3,16.314339036964096,48.86821741705309,2023-12-01
2023-12-01,Active,Burton Inc,Bangalore,West,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,12408,6096371.07,928270.56,5273944.4,1913366.24,3256369.59,1888803.85,18854.9,35.813874905469234,61.744480848148484,2023-12-01
2023-12-01,Active,"Bush, Ortiz and Williams",Ahmedabad,West,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,11876,5780258.34,1384660.64,4488050.28,2146814.49,2195612.09,676323.2,10504.7,15.069421191956875,48.92128993706371,2023-12-01
2023-12-01,Active,Byrd-Brown,Mumbai,North,More than 40 lacs,More than 30%,EBITDA -ve,0% to 10%,7287,3026642.52,797957.26,2299983.67,863704.19,1294895.41,-121029.73,23688.74,-5.262199535529746,56.30020016620379,2023-12-01
2023-12-01,Active,Cain-Gonzalez,Bangalore,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,11005,4837422.13,1170839.79,3798498.68,1289424.31,2458931.49,1219341.57,24896.75,32.10061850014912,64.73429892043558,2023-12-01
2023-12-01,Active,Caldwell-Mack,Ahmedabad,North,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,12083,3671893.83,1086675.85,2720049.57,773889.08,1855478.23,617713.11,15508.6,22.709626942570758,68.21486823124332,2023-12-01
2023-12-01,Active,Campos PLC,Hyderabad,East,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,10652,3261442.2,705641.63,2687809.08,786056.28,1756549.33,499741.02,18722.12,18.592876395819008,65.35245911141874,2023-12-01
2023-12-01,Active,"Carson, Macias and Wiggins",Hyderabad,East,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,9883,4207197.39,766859.93,3469933.06,1298472.1,2101112.16,733024.88,14850.89,21.12504383586005,60.55195082063053,2023-12-01
2023-12-01,Active,Carter LLC,Ahmedabad,North,More than 40 lacs,More than 30%,EBITDA -ve,10% to 20%,13040,5976063.73,1020778.09,5026460.63,2050883.5,2892143.66,1703242.35,12860.53,33.88552055564394,57.53837288087941,2023-12-01
2023-12-01,Active,Chavez-Bell,Ahmedabad,East,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,14341,7069491.36,1340321.69,5843756.71,2448721.42,3289291.49,1950091.67,26412.58,33.370514324508896,56.28727637431026,2023-12-01
2023-12-01,Active,Chen-Williams,Hyderabad,East,INR 20 to 30 lacs,More than 30%,EBITDA +ve,More than 20%,12019,5061357.4,1082709.77,4087740.15,1557639.7,2401507.04,1123906.71,17540.36,27.494573254613552,58.74901417106956,2023-12-01
2023-12-01,Active,"Clark, Thomas and Rodriguez",Bangalore,West,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,10186,3077705.54,586504.61,2505947.54,774184.37,1637750.59,400846.59,18336.45,15.995809313709735,65.35454409392784,2023-12-01
2023-12-01,Active,"Cortez, Shepard and Krause",Bangalore,West,More than 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,10093,3215481.7,868298.74,2461516.63,1139221.31,1210692.13,-67119.17,16454.48,-2.7267404648816043,49.18480400435076,2023-12-01
2023-12-01,Active,"Cross, Cordova and Cobb",Mumbai,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,7284,2569903.06,472349.2,2209329.11,649720.53,1436112.51,183317.23,17397.23,8.297416132809657,65.00219924228492,2023-12-01
2023-12-01,Active,"Davis, Burnett and Bailey",Ahmedabad,South,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,14197,4797683.4,1015611.8,3881786.59,1603328.99,2189094.33,855331.07,28446.21,22.034469184973922,56.39398970668298,2023-12-01
2023-12-01,Active,Dean-Richardson,Bangalore,East,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,10915,3924706.57,1147858.55,2909679.72,1235067.42,1529724.14,279113.1,23352.14,9.592571240108859,52.5736262134033,2023-12-01
2023-12-01,Active,Dean-Scott,Hyderabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,10% to 20%,13676,5965720.21,1742814.23,4356278.98,1619634.87,2615276.89,1332958.46,11003.48,30.59855592627816,60.03465117837793,2023-12-01
2023-12-01,Active,"Deleon, Leblanc and Berry",Mumbai,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,9264,4089972.24,907655.21,3300463.29,1399639.26,1803408.01,604267.31,22890.3,18.308560250642874,54.641056468166326,2023-12-01
2023-12-01,Active,"Dorsey, Schultz and Sharp",Pune,East,INR 20 to 30 lacs,0% to 10%,EBITDA +ve,10% to 20%,14186,5178708.86,1321559.62,3927953.28,1224154.91,2629935.95,1227418.85,24339.23,31.248305733412394,66.95435924329529,2023-12-01
2023-12-01,Active,Drake LLC,Ahmedabad,North,INR 20 to 30 lacs,10% to 20%,EBITDA +ve,10% to 20%,10212,5078186.95,1168178.3,4042964.63,1631378.97,2325144.67,890714.59,10299.0,22.031223904127998,57.51088329456891,2023-12-01
2023-12-01,Active,Duffy-Bowen,Bangalore,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,11131,3529992.4,1002971.91,2591142.18,788319.04,1729451.93,250675.75,23800.1,9.674334042140442,66.74477160492984,2023-12-01
2023-12-01,Active,Eaton-Bryant,Mumbai,South,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,10649,4914005.86,1075896.59,3911041.19,1148121.08,2619075.35,1311056.34,26737.27,33.521926165139675,66.96619193621942,2023-12-01
2023-12-01,Active,Edwards LLC,Hyderabad,North,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,7952,3610846.4,882759.82,2781392.23,972872.1,1753206.62,511789.69,18012.72,18.400486075996554,63.03341905862735,2023-12-01
2023-12-01,Active,Edwards-Jackson,Mumbai,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,More than 20%,14932,5834256.02,1469778.12,4454014.15,1978037.9,2399635.67,963021.49,17592.32,21.621428616251702,53.87579808205144,2023-12-01
2023-12-01,Active,Erickson-Terry,Mumbai,West,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,8099,3516675.35,757135.4,2857079.8,831972.1,1962669.42,475450.53,14534.55,16.641135819867547,68.69494579745376,2023-12-01
2023-12-01,Active,"Evans, Soto and Williams",Mumbai,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,7865,2902556.71,617814.69,2406833.5,941971.69,1414616.18,30280.15,25877.66,1.258090765314676,58.774991290423706,2023-12-01
2023-12-01,Active,"Fernandez, Martin and Fields",Ahmedabad,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,More than 20%,9112,4442234.2,718094.76,3821704.92,1341302.8,2411300.9,1022860.54,15637.96,26.764508548190058,63.094900063608264,2023-12-01
2023-12-01,Active,"Foster, Davis and Smith",Bangalore,West,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,13932,4947893.06,1333369.52,3708871.59,1486666.84,2104760.64,682869.51,16858.7,18.411786265158884,56.749353244661684,2023-12-01
2023-12-01,Active,"Fox, Smith and Curtis",Bangalore,North,More than 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,7408,3246887.95,766842.17,2595025.82,1185133.09,1308074.08,-99883.18,27835.73,-3.8490245156790004,50.40697745350372,2023-12-01
2023-12-01,Active,"Franco, Rangel and Mooney",Bangalore,West,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,11848,3733061.33,969215.32,2876612.17,1146181.99,1672167.1,222499.46,19162.55,7.734774340470095,58.12973738479317,2023-12-01
2023-12-01,Active,Frazier Inc,Hyderabad,South,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,10% to 20%,12440,4046699.27,926230.16,3215046.88,1441585.75,1665837.77,327100.78,12231.09,10.174059421491236,51.81379408066361,2023-12-01
2023-12-01,Active,French PLC,Bangalore,East,More than 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,10870,4515006.22,1294493.73,3274446.65,1189139.05,1942169.63,621931.31,25091.94,18.99347818050418,59.312911083770445,2023-12-01
2023-12-01,Active,Garcia-Deleon,Hyderabad,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,14536,6809482.52,1783831.39,5093028.89,2200219.84,2788037.48,1535409.75,14749.53,30.147281375425305,54.7422278611893,2023-12-01
2023-12-01,Active,Gonzalez Group,Pune,North,INR 20 to 30 lacs,More than 30%,EBITDA -ve,0% to 10%,9550,3778404.24,928281.85,2919020.92,1227056.96,1625781.09,398650.4,26930.39,13.656990166415115,55.69610957087625,2023-12-01
2023-12-01,Active,Gonzalez Inc,Ahmedabad,West,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,9489,3780611.38,619011.35,3259228.53,1113413.18,2023514.45,734171.07,10360.49,22.525915665079182,62.085687805389945,2023-12-01
2023-12-01,Active,"Gray, Webster and Sullivan",Mumbai,South,INR 30 to 40 lacs,More than 30%,EBITDA +ve,0% to 10%,12593,5741150.9,1378459.34,4429732.58,1530701.84,2821911.37,1464106.11,20316.0,33.05179451713088,63.70387645386937,2023-12-01
2023-12-01,Active,"Green, Wright and Riley",Ahmedabad,North,More than 40 lacs,0% to 10%,EBITDA +ve,More than 20%,14946,7246621.49,1182777.99,6167425.46,2309665.94,3765524.17,2522414.83,17733.76,40.89899174881961,61.05504143377194,2023-12-01
2023-12-01,Active,Green-Mcmahon,Bangalore,West,More than 40 lacs,10% to 20%,EBITDA +ve,0% to 10%,8550,3756225.32,987153.6,2873305.32,1192377.1,1568802.93,111760.94,25250.44,3.8896298009847423,54.59924217172995,2023-12-01
2023-12-01,Active,Guerrero-Barron,Pune,South,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,14994,7152331.58,1443205.08,5810430.21,2481934.64,3260632.4,1711857.97,28102.84,29.461811055811648,56.11688432963727,2023-12-01
2023-12-01,Active,"Hahn, Farmer and Bowen",Mumbai,East,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,8872,3954104.17,1045262.56,2952800.05,1337946.24,1506685.21,142170.16,17564.97,4.814757436759052,51.025642931698,2023-12-01
2023-12-01,Active,Hall PLC,Bangalore,South,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,11897,5432027.29,1348119.36,4221564.96,1395034.79,2687024.01,1381569.78,12667.07,32.72648397195338,63.649950562409444,2023-12-01
2023-12-01,Active,"Hall, Clark and Waller",Ahmedabad,South,More than 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,14996,6009462.88,1648831.93,4459006.28,1852174.96,2503720.37,924076.94,21287.91,20.723831319654472,56.149738591532106,2023-12-01
2023-12-01,Active,"Hall, Smith and Brown",Mumbai,North,More than 40 lacs,More than 30%,EBITDA +ve,0% to 10%,9267,3154515.84,560348.4,2658897.92,1222921.11,1335456.13,-183966.2,13748.24,-6.918889161416171,50.22592706379642,2023-12-01
2023-12-01,Active,Haney Inc,Pune,North,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,10% to 20%,8660,3893940.8,650363.38,3353537.27,1589242.59,1694547.32,368825.21,16762.8,10.99809485642007,50.53014723167218,2023-12-01
2023-12-01,Active,Harris Ltd,Hyderabad,East,INR 30 to 40 lacs,More than 30%,EBITDA -ve,10% to 20%,13464,5107000.83,1525142.58,3677793.0,1627014.81,1949381.54,470970.12,20322.49,12.80578107577017,53.004112520742744,2023-12-01
2023-12-01,Active,Harrison-Giles,Mumbai,East,More than 40 lacs,10% to 20%,EBITDA +ve,More than 20%,13258,4132276.61,693903.74,3517492.25,1632607.81,1772965.85,375042.87,26580.12,10.662223065310236,50.40425746495959,2023-12-01
2023-12-01,Active,Hayes Group,Bangalore,North,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,0% to 10%,11157,5004217.95,960634.9,4177803.56,1433099.5,2661751.02,1247545.39,13983.14,29.861274521006916,63.71173229600101,2023-12-01
2023-12-01,Active,Henderson Inc,Mumbai,East,More than 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,14412,6236296.14,1221270.51,5164262.96,2349249.71,2698056.94,1311250.1,23971.56,25.390846867333032,52.244762919663565,2023-12-01
2023-12-01,Active,Hendricks-Best,Mumbai,South,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,9205,2835939.17,675361.48,2268732.13,716732.79,1424139.61,228987.17,10785.64,10.093177901967652,62.77248826197918,2023-12-01
2023-12-01,Active,Hernandez-Martin,Ahmedabad,East,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,10086,4689145.04,976967.98,3834143.36,1290948.42,2467869.21,1277563.04,15419.56,33.32069043970229,64.36559560464636,2023-12-01
2023-12-01,Active,Hess-Morales,Mumbai,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,10964,3336689.44,666344.97,2772817.38,1271879.07,1417569.28,90119.39,20281.73,3.250101887344633,51.12378803684504,2023-12-01
2023-12-01,Active,Hodges-Roy,Pune,West,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,13755,5133784.17,1407463.74,3813641.32,1371628.09,2326584.5,1071200.08,25565.47,28.088642588967964,61.00690402630733,2023-12-01
2023-12-01,Active,Hoffman Inc,Mumbai,West,INR 20 to 30 lacs,0% to 10%,EBITDA -ve,0% to 10%,11186,4683747.86,830905.2,3919046.22,1437449.38,2332067.04,923705.25,25756.02,23.569644197766056,59.50598459642561,2023-12-01
2023-12-01,Active,Horne LLC,Bangalore,South,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,11255,4261032.17,1253869.95,3129110.63,1208809.32,1792640.63,428164.87,19943.08,13.683276835757002,57.28914193104128,2023-12-01
2023-12-01,Active,Houston-Barnes,Hyderabad,North,More than 40 lacs,More than 30%,EBITDA +ve,More than 20%,11976,4076381.43,861032.44,3296683.91,1269226.65,1910091.83,605908.31,19353.16,18.379326818748602,57.93979289934411,2023-12-01
2023-12-01,Active,Huang-Hart,Bangalore,East,More than 40 lacs,More than 30%,EBITDA -ve,More than 20%,14492,5295006.24,862572.38,4557977.32,1855996.58,2634774.36,1352972.9,23684.48,29.68362510412842,57.80578039383486,2023-12-01
2023-12-01,Active,"Hurley, Porter and Perkins",Bangalore,North,More than 40 lacs,0% to 10%,EBITDA +ve,10% to 20%,12859,4726958.19,958172.63,3862351.79,1672439.9,2080802.01,641684.89,26664.59,16.61383853385349,53.873963924969146,2023-12-01
2023-12-01,Active,"Jackson, Nelson and Collins",Bangalore,South,INR 30 to 40 lacs,More than 30%,EBITDA -ve,More than 20%,11779,4605436.04,1207383.18,3525403.83,1674221.84,1729264.8,265764.36,13738.19,7.538550838869429,49.05153801912106,2023-12-01
2023-12-01,Active,Jarvis-Smith,Bangalore,South,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,More than 20%,11376,4495740.52,856329.06,3756060.47,1693474.75,1961807.99,508560.5,12770.95,13.539731430362195,52.2304687496152,2023-12-01
2023-12-01,Active,Jenkins Ltd,Hyderabad,North,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,0% to 10%,11597,5571768.5,1567659.16,4069779.1,1593453.45,2412429.66,1133829.68,22324.49,27.859735188084283,59.276673272021085,2023-12-01
2023-12-01,Active,"Johnson, Daniel and King",Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA -ve,10% to 20%,9834,3290653.63,710636.06,2660727.81,1025641.54,1519010.13,-17269.04,18119.28,-0.6490344459548458,57.09002342483126,2023-12-01
2023-12-01,Active,"Jones, Knight and Rivers",Mumbai,East,INR 30 to 40 lacs,0% to 10%,EBITDA +ve,More than 20%,11454,4776944.7,763880.67,4078760.77,1795668.85,2208469.29,939926.29,28627.88,23.04440841231294,54.145595060236886,2023-12-01
2023-12-01,Active,"Kaufman, James and Flores",Ahmedabad,South,INR 20 to 30 lacs,10% to 20%,EBITDA -ve,0% to 10%,9299,4063389.62,1188616.71,2983337.96,1019648.1,1836339.18,524439.49,28969.46,17.578950056332204,61.55317314435271,2023-12-01
2023-12-01,Active,"Kaufman, Tate and Williams",Mumbai,East,INR 30 to 40 lacs,0% to 10%,EBITDA -ve,0% to 10%,14154,6498409.74,1517778.5,5122757.12,2014420.21,3051127.0,1796795.72,18590.91,35.074778637953465,59.560251023573805,2023-12-01
2023-12-01,Active,Kelley-Mills,Hyderabad,East,INR 30 to 40 lacs,10% to 20%,EBITDA +ve,More than 20%,11987,3655031.96,892878.33,2846773.41,924579.48,1786277.03,382290.42,29361.03,13.428902302414015,62.74742568991467,2023-12-01
